sid,dat,tim,open_value,low,high,close_value,volume
146,2020-05-05,10:22:00,207.02,206.76,209.62,208.8,4512982
146,2020-05-05,10:23:00,207.02,206.76,209.62,208.89,4560488
146,2020-05-05,10:24:00,207.02,206.76,209.62,209.03,4623718
146,2020-05-05,10:25:00,207.02,206.76,209.62,208.89,4694726
146,2020-05-05,10:26:00,207.02,206.76,209.62,208.86,4744408
146,2020-05-05,10:27:00,207.02,206.76,209.62,208.87,4807032
146,2020-05-05,10:28:00,207.02,206.76,209.62,208.88,4836351
146,2020-05-05,10:29:00,207.02,206.76,209.62,208.805,4885511
146,2020-05-05,10:30:00,207.02,206.76,209.62,208.915,4921863
146,2020-05-05,10:31:00,207.02,206.76,209.62,208.947,4983846
146,2020-05-05,10:32:00,207.02,206.76,209.62,209.279,5049712
146,2020-05-05,10:33:00,207.02,206.76,209.62,209.31,5121903
146,2020-05-05,10:34:00,207.02,206.76,209.62,209.3,5176766
146,2020-05-05,10:35:00,207.02,206.76,209.62,209.25,5257478
146,2020-05-05,10:36:00,207.02,206.76,209.62,209.45,5340544
146,2020-05-05,10:37:00,207.02,206.76,209.62,209.4,5415943
146,2020-05-05,10:38:00,207.02,206.76,209.62,209.43,5467676
146,2020-05-05,10:39:00,207.02,206.76,209.62,209.38,5517446
146,2020-05-05,10:40:00,207.02,206.76,209.62,209.56,5583532
146,2020-05-05,10:41:00,207.02,206.76,209.62,209.168,5668080
146,2020-05-05,10:42:00,207.02,206.76,209.62,208.935,5733008
146,2020-05-05,10:43:00,207.02,206.76,209.62,208.99,5779130
146,2020-05-05,10:44:00,207.02,206.76,209.62,209.41,5865081
146,2020-05-05,10:45:00,207.02,206.76,209.62,209.34,5961858
146,2020-05-05,10:46:00,207.02,206.76,209.62,209.37,6014296
146,2020-05-05,10:47:00,207.02,206.76,209.62,209.33,6071168
146,2020-05-05,10:48:00,207.02,206.76,209.62,209.3,6122315
146,2020-05-05,10:49:00,207.02,206.76,209.62,209.264,6150717
146,2020-05-05,10:50:00,207.02,206.76,209.62,209.17,6189834
146,2020-05-05,10:51:00,207.02,206.76,209.62,209.29,6225136
146,2020-05-05,10:52:00,207.02,206.76,209.84,209.84,6370355
146,2020-05-05,10:53:00,207.02,206.76,209.88,209.82,6500422
146,2020-05-05,10:54:00,207.02,206.76,209.98,209.97,6620667
146,2020-05-05,10:55:00,207.02,206.76,210.15,210.08,7078075
146,2020-05-05,10:56:00,207.02,206.76,210.31,210.295,7190866
146,2020-05-05,10:57:00,207.02,206.76,210.38,210.25,7304632
146,2020-05-05,10:58:00,207.02,206.76,210.38,210.039,7394317
146,2020-05-05,10:59:00,207.02,206.76,210.38,210.03,7466860
146,2020-05-05,11:00:00,207.02,206.76,210.38,210,7520337
146,2020-05-05,11:01:00,207.02,206.76,210.38,209.91,7614432
146,2020-05-05,11:02:00,207.02,206.76,210.38,210.028,7676988
146,2020-05-05,11:03:00,207.02,206.76,210.38,209.7,7750731
146,2020-05-05,11:04:00,207.02,206.76,210.38,209.965,7796558
146,2020-05-05,11:05:00,207.02,206.76,210.38,210.03,7859241
146,2020-05-05,11:06:00,207.02,206.76,210.38,209.875,7910557
146,2020-05-05,11:07:00,207.02,206.76,210.38,210.215,7976859
146,2020-05-05,11:08:00,207.02,206.76,210.38,210.17,8047649
146,2020-05-05,11:09:00,207.02,206.76,210.38,210.15,8113042
146,2020-05-05,11:10:00,207.02,206.76,210.38,209.9,8166445
146,2020-05-05,11:11:00,207.02,206.76,210.38,209.84,8224076
146,2020-05-05,11:12:00,207.02,206.76,210.38,209.79,8288498
146,2020-05-05,11:13:00,207.02,206.76,210.38,209.815,8339909
146,2020-05-05,11:14:00,207.02,206.76,210.38,209.825,8383022
146,2020-05-05,11:15:00,207.02,206.76,210.38,209.605,8481601
146,2020-05-05,11:16:00,207.02,206.76,210.38,209.85,8522208
146,2020-05-05,11:17:00,207.02,206.76,210.38,209.9,8584305
146,2020-05-05,11:18:00,207.02,206.76,210.38,209.805,8647846
146,2020-05-05,11:19:00,207.02,206.76,210.38,209.92,8710728
146,2020-05-05,11:20:00,207.02,206.76,210.38,209.75,8771391
146,2020-05-05,11:21:00,207.02,206.76,210.38,209.76,8802701
146,2020-05-05,11:22:00,207.02,206.76,210.38,209.93,8846173
146,2020-05-05,11:23:00,207.02,206.76,210.38,210.115,8930291
146,2020-05-05,11:24:00,207.02,206.76,210.38,210.18,9012123
146,2020-05-05,11:25:00,207.02,206.76,210.38,210.27,9067048
146,2020-05-05,11:26:00,207.02,206.76,210.38,210.06,9141575
146,2020-05-05,11:27:00,207.02,206.76,210.38,210,9190094
146,2020-05-05,11:28:00,207.02,206.76,210.38,210,9235544
146,2020-05-05,11:29:00,207.02,206.76,210.38,209.93,9270907
146,2020-05-05,11:30:00,207.02,206.76,210.38,210.07,9312103
146,2020-05-05,11:31:00,207.02,206.76,210.38,210.063,9368129
146,2020-05-05,11:32:00,207.02,206.76,210.38,209.911,9422350
146,2020-05-05,11:33:00,207.02,206.76,210.38,210,9463657
146,2020-05-05,11:34:00,207.02,206.76,210.38,210.02,9494474
146,2020-05-05,11:35:00,207.02,206.76,210.38,209.93,9527214
146,2020-05-05,11:36:00,207.02,206.76,210.38,209.92,9583349
146,2020-05-05,11:37:00,207.02,206.76,210.38,210.08,9629998
146,2020-05-05,11:38:00,207.02,206.76,210.38,210.06,9672542
146,2020-05-05,11:39:00,207.02,206.76,210.38,209.82,9718003
146,2020-05-05,11:40:00,207.02,206.76,210.38,209.913,9744576
146,2020-05-05,11:41:00,207.02,206.76,210.38,210.07,9789186
146,2020-05-05,11:42:00,207.02,206.76,210.38,210.21,9872088
146,2020-05-05,11:43:00,207.02,206.76,210.38,210.2,9931222
146,2020-05-05,11:44:00,207.02,206.76,210.38,210.14,9977163
146,2020-05-05,11:45:00,207.02,206.76,210.38,210.18,10007686
146,2020-05-05,11:46:00,207.02,206.76,210.38,210.07,10062299
146,2020-05-05,11:47:00,207.02,206.76,210.38,210.07,10118291
146,2020-05-05,11:48:00,207.02,206.76,210.38,209.989,10155706
146,2020-05-05,11:49:00,207.02,206.76,210.38,209.87,10192342
146,2020-05-05,11:50:00,207.02,206.76,210.38,209.93,10213263
146,2020-05-05,11:51:00,207.02,206.76,210.38,209.8,10243304
146,2020-05-05,11:52:00,207.02,206.76,210.38,209.74,10268821
146,2020-05-05,11:53:00,207.02,206.76,210.38,209.699,10284487
146,2020-05-05,11:54:00,207.02,206.76,210.38,209.8,10313687
146,2020-05-05,11:55:00,207.02,206.76,210.38,209.8,10346959
146,2020-05-05,11:56:00,207.02,206.76,210.38,209.88,10361995
146,2020-05-05,11:57:00,207.02,206.76,210.38,209.98,10420568
146,2020-05-05,11:58:00,207.02,206.76,210.38,209.97,10438913
146,2020-05-05,11:59:00,207.02,206.76,210.38,210.068,10543353
146,2020-05-05,12:00:00,207.02,206.76,210.38,210.1,10576381
146,2020-05-05,12:01:00,207.02,206.76,210.38,210.12,10606018
146,2020-05-05,12:02:00,207.02,206.76,210.38,210.12,10644369
146,2020-05-05,12:03:00,207.02,206.76,210.38,210.05,10690294
146,2020-05-05,12:04:00,207.02,206.76,210.38,210.06,10726420
146,2020-05-05,12:05:00,207.02,206.76,210.38,209.77,10756262
146,2020-05-05,12:06:00,207.02,206.76,210.38,209.93,10782438
146,2020-05-05,12:07:00,207.02,206.76,210.38,209.841,10822733
146,2020-05-05,12:08:00,207.02,206.76,210.38,209.8,10864791
146,2020-05-05,12:09:00,207.02,206.76,210.38,209.78,10953286
146,2020-05-05,12:10:00,207.02,206.76,210.38,209.84,10976099
146,2020-05-05,12:11:00,207.02,206.76,210.38,209.85,11015780
146,2020-05-05,12:12:00,207.02,206.76,210.38,209.758,11046817
146,2020-05-05,12:13:00,207.02,206.76,210.38,209.651,11081440
146,2020-05-05,12:14:00,207.02,206.76,210.38,209.445,11144613
146,2020-05-05,12:15:00,207.02,206.76,210.38,209.33,11192291
146,2020-05-05,12:16:00,207.02,206.76,210.38,209.26,11233429
146,2020-05-05,12:17:00,207.02,206.76,210.38,209.373,11283679
146,2020-05-05,12:18:00,207.02,206.76,210.38,209.46,11332242
146,2020-05-05,12:19:00,207.02,206.76,210.38,209.59,11368832
146,2020-05-05,12:20:00,207.02,206.76,210.38,209.62,11412903
146,2020-05-05,12:21:00,207.02,206.76,210.38,209.5,11447252
146,2020-05-05,12:22:00,207.02,206.76,210.38,209.45,11484127
146,2020-05-05,12:23:00,207.02,206.76,210.38,209.3,11526243
146,2020-05-05,12:24:00,207.02,206.76,210.38,209.32,11560480
146,2020-05-05,12:25:00,207.02,206.76,210.38,209.33,11589312
146,2020-05-05,12:26:00,207.02,206.76,210.38,209.48,11632408
146,2020-05-05,12:27:00,207.02,206.76,210.38,209.53,11696077
146,2020-05-05,12:28:00,207.02,206.76,210.38,209.5,11722837
146,2020-05-05,12:29:00,207.02,206.76,210.38,209.67,11780425
146,2020-05-05,12:30:00,207.02,206.76,210.38,209.71,11814358
146,2020-05-05,12:31:00,207.02,206.76,210.38,209.805,11836343
146,2020-05-05,12:32:00,207.02,206.76,210.38,209.89,11872847
146,2020-05-05,12:33:00,207.02,206.76,210.38,209.87,11896990
146,2020-05-05,12:34:00,207.02,206.76,210.38,209.94,11940767
146,2020-05-05,12:35:00,207.02,206.76,210.38,209.86,11989794
146,2020-05-05,12:36:00,207.02,206.76,210.38,209.77,12015593
146,2020-05-05,12:37:00,207.02,206.76,210.38,209.81,12034545
146,2020-05-05,12:38:00,207.02,206.76,210.38,209.78,12067270
146,2020-05-05,12:39:00,207.02,206.76,210.38,209.82,12093591
146,2020-05-05,12:40:00,207.02,206.76,210.38,209.91,12125474
146,2020-05-05,12:41:00,207.02,206.76,210.38,209.95,12164097
146,2020-05-05,12:42:00,207.02,206.76,210.38,209.88,12226428
146,2020-05-05,12:43:00,207.02,206.76,210.38,209.72,12259127
146,2020-05-05,12:44:00,207.02,206.76,210.38,209.38,12296876
146,2020-05-05,12:45:00,207.02,206.76,210.38,209.44,12347985
146,2020-05-05,12:46:00,207.02,206.76,210.38,209.32,12379277
146,2020-05-05,12:47:00,207.02,206.76,210.38,209.38,12405457
146,2020-05-05,12:48:00,207.02,206.76,210.38,209.35,12435878
146,2020-05-05,12:49:00,207.02,206.76,210.38,209.55,12484358
146,2020-05-05,12:50:00,207.02,206.76,210.38,209.52,12517589
146,2020-05-05,12:51:00,207.02,206.76,210.38,209.565,12547826
146,2020-05-05,12:52:00,207.02,206.76,210.38,209.715,12568811
146,2020-05-05,12:53:00,207.02,206.76,210.38,209.57,12593337
146,2020-05-05,12:54:00,207.02,206.76,210.38,209.56,12612115
146,2020-05-05,12:55:00,207.02,206.76,210.38,209.35,12631961
146,2020-05-05,12:56:00,207.02,206.76,210.38,209.375,12660729
146,2020-05-05,12:57:00,207.02,206.76,210.38,209.4,12683961
146,2020-05-05,12:58:00,207.02,206.76,210.38,209.235,12721173
146,2020-05-05,12:59:00,207.02,206.76,210.38,208.986,12785268
146,2020-05-05,13:00:00,207.02,206.76,210.38,209.02,12826900
146,2020-05-05,13:01:00,207.02,206.76,210.38,209.325,12867014
146,2020-05-05,13:02:00,207.02,206.76,210.38,209.33,12898650
146,2020-05-05,13:03:00,207.02,206.76,210.38,209.29,12913733
146,2020-05-05,13:04:00,207.02,206.76,210.38,209.238,12934959
146,2020-05-05,13:05:00,207.02,206.76,210.38,209.2,12976462
146,2020-05-05,13:06:00,207.02,206.76,210.38,209.02,13016066
146,2020-05-05,13:07:00,207.02,206.76,210.38,209.05,13057597
146,2020-05-05,13:08:00,207.02,206.76,210.38,209.01,13099803
146,2020-05-05,13:09:00,207.02,206.76,210.38,208.91,13140588
146,2020-05-05,13:10:00,207.02,206.76,210.38,208.87,13178650
146,2020-05-05,13:11:00,207.02,206.76,210.38,208.87,13207348
146,2020-05-05,13:12:00,207.02,206.76,210.38,208.655,13250581
146,2020-05-05,13:13:00,207.02,206.76,210.38,208.72,13292660
146,2020-05-05,13:14:00,207.02,206.76,210.38,208.93,13335320
146,2020-05-05,13:15:00,207.02,206.76,210.38,208.8,13384228
146,2020-05-05,13:16:00,207.02,206.76,210.38,208.82,13415195
146,2020-05-05,13:17:00,207.02,206.76,210.38,208.83,13462040
146,2020-05-05,13:18:00,207.02,206.76,210.38,208.92,13499623
146,2020-05-05,13:19:00,207.02,206.76,210.38,208.93,13530649
146,2020-05-05,13:20:00,207.02,206.76,210.38,208.95,13561240
146,2020-05-05,13:21:00,207.02,206.76,210.38,208.8,13600788
146,2020-05-05,13:22:00,207.02,206.76,210.38,208.85,13630699
146,2020-05-05,13:23:00,207.02,206.76,210.38,209.03,13675356
146,2020-05-05,13:24:00,207.02,206.76,210.38,208.89,13709017
146,2020-05-05,13:25:00,207.02,206.76,210.38,208.87,13750959
146,2020-05-05,13:26:00,207.02,206.76,210.38,209.03,13782856
146,2020-05-05,13:27:00,207.02,206.76,210.38,209.03,13804315
146,2020-05-05,13:28:00,207.02,206.76,210.38,209.11,13873397
146,2020-05-05,13:29:00,207.02,206.76,210.38,209.25,13998194
146,2020-05-05,13:30:00,207.02,206.76,210.38,209.353,14027195
146,2020-05-05,13:31:00,207.02,206.76,210.38,209.26,14070059
146,2020-05-05,13:32:00,207.02,206.76,210.38,209.36,14101186
146,2020-05-05,13:33:00,207.02,206.76,210.38,209.14,14118796
146,2020-05-05,13:34:00,207.02,206.76,210.38,209.285,14148966
146,2020-05-05,13:35:00,207.02,206.76,210.38,209.33,14167103
146,2020-05-05,13:36:00,207.02,206.76,210.38,209.365,14192160
146,2020-05-05,13:37:00,207.02,206.76,210.38,209.23,14214055
146,2020-05-05,13:38:00,207.02,206.76,210.38,209.16,14235590
146,2020-05-05,13:39:00,207.02,206.76,210.38,209.09,14263702
146,2020-05-05,13:40:00,207.02,206.76,210.38,209.04,14281518
146,2020-05-05,13:41:00,207.02,206.76,210.38,209.125,14302777
146,2020-05-05,13:42:00,207.02,206.76,210.38,209.22,14323902
146,2020-05-05,13:43:00,207.02,206.76,210.38,209.24,14337815
146,2020-05-05,13:44:00,207.02,206.76,210.38,209.24,14359122
146,2020-05-05,13:45:00,207.02,206.76,210.38,209.32,14387223
146,2020-05-05,13:46:00,207.02,206.76,210.38,209.275,14412851
146,2020-05-05,13:47:00,207.02,206.76,210.38,209.376,14438458
146,2020-05-05,13:48:00,207.02,206.76,210.38,209.43,14468601
146,2020-05-05,13:49:00,207.02,206.76,210.38,209.4,14491536
146,2020-05-05,13:50:00,207.02,206.76,210.38,209.501,14531983
146,2020-05-05,13:51:00,207.02,206.76,210.38,209.46,14560470
146,2020-05-05,13:52:00,207.02,206.76,210.38,209.46,14581558
146,2020-05-05,13:53:00,207.02,206.76,210.38,209.43,14614843
146,2020-05-05,13:54:00,207.02,206.76,210.38,209.385,14635277
146,2020-05-05,13:55:00,207.02,206.76,210.38,209.344,14653530
146,2020-05-05,13:56:00,207.02,206.76,210.38,209.3,14673792
146,2020-05-05,13:57:00,207.02,206.76,210.38,209.3,14696903
146,2020-05-05,13:58:00,207.02,206.76,210.38,209.36,14716880
146,2020-05-05,13:59:00,207.02,206.76,210.38,209.265,14741541
146,2020-05-05,14:00:00,207.02,206.76,210.38,209.19,14783844
146,2020-05-05,14:01:00,207.02,206.76,210.38,209.23,14803789
146,2020-05-05,14:02:00,207.02,206.76,210.38,209.27,14840198
146,2020-05-05,14:03:00,207.02,206.76,210.38,209.24,14867901
146,2020-05-05,14:04:00,207.02,206.76,210.38,209.39,14891911
146,2020-05-05,14:05:00,207.02,206.76,210.38,209.36,14918608
146,2020-05-05,14:06:00,207.02,206.76,210.38,209.37,14942884
146,2020-05-05,14:07:00,207.02,206.76,210.38,209.54,14989369
146,2020-05-05,14:08:00,207.02,206.76,210.38,209.52,15011820
146,2020-05-05,14:09:00,207.02,206.76,210.38,209.46,15032787
146,2020-05-05,14:10:00,207.02,206.76,210.38,209.44,15069683
146,2020-05-05,14:11:00,207.02,206.76,210.38,209.297,15103942
146,2020-05-05,14:12:00,207.02,206.76,210.38,209.28,15136457
146,2020-05-05,14:13:00,207.02,206.76,210.38,209.275,15181782
146,2020-05-05,14:14:00,207.02,206.76,210.38,209.362,15212414
146,2020-05-05,14:15:00,207.02,206.76,210.38,209.455,15251556
146,2020-05-05,14:16:00,207.02,206.76,210.38,209.35,15271229
146,2020-05-05,14:17:00,207.02,206.76,210.38,209.34,15289937
146,2020-05-05,14:18:00,207.02,206.76,210.38,209.11,15324079
146,2020-05-05,14:19:00,207.02,206.76,210.38,209.13,15349012
146,2020-05-05,14:20:00,207.02,206.76,210.38,209.16,15371691
146,2020-05-05,14:21:00,207.02,206.76,210.38,209.224,15389704
146,2020-05-05,14:22:00,207.02,206.76,210.38,209.165,15406855
146,2020-05-05,14:23:00,207.02,206.76,210.38,209.19,15427995
146,2020-05-05,14:24:00,207.02,206.76,210.38,209.21,15440076
146,2020-05-05,14:25:00,207.02,206.76,210.38,209.265,15460474
146,2020-05-05,14:26:00,207.02,206.76,210.38,209.24,15490131
146,2020-05-05,14:27:00,207.02,206.76,210.38,209.335,15516550
146,2020-05-05,14:28:00,207.02,206.76,210.38,209.425,15539906
146,2020-05-05,14:29:00,207.02,206.76,210.38,209.425,15561089
146,2020-05-05,14:30:00,207.02,206.76,210.38,209.45,15582685
146,2020-05-05,14:31:00,207.02,206.76,210.38,209.39,15605172
146,2020-05-05,14:32:00,207.02,206.76,210.38,209.38,15627702
146,2020-05-05,14:33:00,207.02,206.76,210.38,209.24,15654157
146,2020-05-05,14:34:00,207.02,206.76,210.38,209.19,15674315
146,2020-05-05,14:35:00,207.02,206.76,210.38,209.11,15710088
146,2020-05-05,14:36:00,207.02,206.76,210.38,209.18,15736090
146,2020-05-05,14:37:00,207.02,206.76,210.38,209.207,15770204
146,2020-05-05,14:38:00,207.02,206.76,210.38,209.31,15801970
146,2020-05-05,14:39:00,207.02,206.76,210.38,209.29,15821440
146,2020-05-05,14:40:00,207.02,206.76,210.38,209.3,15840150
146,2020-05-05,14:41:00,207.02,206.76,210.38,209.322,15880028
146,2020-05-05,14:42:00,207.02,206.76,210.38,209.33,15900176
146,2020-05-05,14:43:00,207.02,206.76,210.38,209.4,15918849
146,2020-05-05,14:44:00,207.02,206.76,210.38,209.366,15938799
146,2020-05-05,14:45:00,207.02,206.76,210.38,209.33,15966827
146,2020-05-05,14:46:00,207.02,206.76,210.38,209.29,16001587
146,2020-05-05,14:47:00,207.02,206.76,210.38,209.3,16026065
146,2020-05-05,14:48:00,207.02,206.76,210.38,209.35,16060395
146,2020-05-05,14:49:00,207.02,206.76,210.38,209.332,16073422
146,2020-05-05,14:50:00,207.02,206.76,210.38,209.38,16085947
146,2020-05-05,14:51:00,207.02,206.76,210.38,209.36,16134584
146,2020-05-05,14:52:00,207.02,206.76,210.38,209.49,16178548
146,2020-05-05,14:53:00,207.02,206.76,210.38,209.56,16199508
146,2020-05-05,14:54:00,207.02,206.76,210.38,209.51,16223696
146,2020-05-05,14:55:00,207.02,206.76,210.38,209.55,16255632
146,2020-05-05,14:56:00,207.02,206.76,210.38,209.659,16284381
146,2020-05-05,14:57:00,207.02,206.76,210.38,209.73,16307429
146,2020-05-05,14:58:00,207.02,206.76,210.38,209.71,16348383
146,2020-05-05,14:59:00,207.02,206.76,210.38,209.735,16377507
146,2020-05-05,15:00:00,207.02,206.76,210.38,209.698,16415934
146,2020-05-05,15:01:00,207.02,206.76,210.38,209.64,16441784
146,2020-05-05,15:02:00,207.02,206.76,210.38,209.625,16460265
146,2020-05-05,15:03:00,207.02,206.76,210.38,209.524,16480551
146,2020-05-05,15:04:00,207.02,206.76,210.38,209.49,16501507
146,2020-05-05,15:05:00,207.02,206.76,210.38,209.514,16521956
146,2020-05-05,15:06:00,207.02,206.76,210.38,209.53,16542262
146,2020-05-05,15:07:00,207.02,206.76,210.38,209.515,16562742
146,2020-05-05,15:08:00,207.02,206.76,210.38,209.47,16598798
146,2020-05-05,15:09:00,207.02,206.76,210.38,209.354,16624959
146,2020-05-05,15:10:00,207.02,206.76,210.38,209.3,16647052
146,2020-05-05,15:11:00,207.02,206.76,210.38,209.32,16668172
146,2020-05-05,15:12:00,207.02,206.76,210.38,209.37,16691383
146,2020-05-05,15:13:00,207.02,206.76,210.38,209.47,16714181
146,2020-05-05,15:14:00,207.02,206.76,210.38,209.365,16744662
146,2020-05-05,15:15:00,207.02,206.76,210.38,209.335,16766760
146,2020-05-05,15:16:00,207.02,206.76,210.38,209.325,16845254
146,2020-05-05,15:17:00,207.02,206.76,210.38,209.09,16891753
146,2020-05-05,15:18:00,207.02,206.76,210.38,208.795,16948473
146,2020-05-05,15:19:00,207.02,206.76,210.38,208.69,16998135
146,2020-05-05,15:20:00,207.02,206.76,210.38,208.63,17047599
146,2020-05-05,15:21:00,207.02,206.76,210.38,208.73,17093720
146,2020-05-05,15:22:00,207.02,206.76,210.38,208.401,17157903
146,2020-05-05,15:23:00,207.02,206.76,210.38,208.71,17212593
146,2020-05-05,15:24:00,207.02,206.76,210.38,208.63,17261825
146,2020-05-05,15:25:00,207.02,206.76,210.38,208.595,17306039
146,2020-05-05,15:26:00,207.02,206.76,210.38,208.86,17361137
146,2020-05-05,15:27:00,207.02,206.76,210.38,208.8,17392466
146,2020-05-05,15:28:00,207.02,206.76,210.38,208.43,17440539
146,2020-05-05,15:29:00,207.02,206.76,210.38,208,17544146
146,2020-05-05,15:30:00,207.02,206.76,210.38,207.94,17594675
146,2020-05-05,15:31:00,207.02,206.76,210.38,208,17663128
146,2020-05-05,15:32:00,207.02,206.76,210.38,208.18,17716095
146,2020-05-05,15:33:00,207.02,206.76,210.38,207.95,17751735
146,2020-05-05,15:34:00,207.02,206.76,210.38,207.75,17803214
146,2020-05-05,15:35:00,207.02,206.76,210.38,207.542,17885097
146,2020-05-05,15:36:00,207.02,206.76,210.38,207.1,17973358
146,2020-05-05,15:37:00,207.02,206.76,210.38,207.26,18063593
146,2020-05-05,15:38:00,207.02,206.58,210.38,206.66,18179639
146,2020-05-05,15:39:00,207.02,206.58,210.38,206.818,18239009
146,2020-05-05,15:40:00,207.02,206.58,210.38,206.93,18300850
146,2020-05-05,15:41:00,207.02,206.58,210.38,206.982,18363414
146,2020-05-05,15:42:00,207.02,206.58,210.38,206.84,18418946
146,2020-05-05,15:43:00,207.02,206.5,210.38,206.6,18459664
146,2020-05-05,15:44:00,207.02,206.5,210.38,207.07,18528120
146,2020-05-05,15:45:00,207.02,206.5,210.38,207.41,18590354
146,2020-05-05,15:46:00,207.02,206.5,210.38,207.41,18631566
146,2020-05-05,15:47:00,207.02,206.5,210.38,206.96,18703721
146,2020-05-05,15:48:00,207.02,206.5,210.38,207.43,18761129
146,2020-05-05,15:49:00,207.02,206.5,210.38,207.39,18829568
146,2020-05-05,15:50:00,207.02,206.5,210.38,207.62,18893813
146,2020-05-05,15:51:00,207.02,206.5,210.38,207.66,18981324
146,2020-05-05,15:52:00,207.02,206.5,210.38,207.75,19034874
146,2020-05-05,15:53:00,207.02,206.5,210.38,207.78,19096466
146,2020-05-05,15:54:00,207.02,206.5,210.38,208.02,19187475
146,2020-05-05,15:55:00,207.02,206.5,210.38,208.04,19267130
146,2020-05-05,15:56:00,207.02,206.5,210.38,207.62,19379872
146,2020-05-05,15:57:00,207.02,206.5,210.38,207.31,19480366
146,2020-05-05,15:58:00,207.02,206.5,210.38,207.19,19590492
146,2020-05-05,15:59:00,207.02,206.5,210.38,207.1,19720171
146,2020-05-06,10:00:00,208.12,206.7,210.34,209.64,2903473
146,2020-05-06,10:01:00,208.12,206.7,210.34,209.66,2969941
146,2020-05-06,10:02:00,208.12,206.7,210.34,209.84,3024221
146,2020-05-06,10:03:00,208.12,206.7,210.34,209.695,3064941
146,2020-05-06,10:04:00,208.12,206.7,210.34,209.21,3119019
146,2020-05-06,10:05:00,208.12,206.7,210.34,208.91,3190310
146,2020-05-06,10:06:00,208.12,206.7,210.34,208.885,3281233
146,2020-05-06,10:07:00,208.12,206.7,210.34,209.035,3332884
146,2020-05-06,10:08:00,208.12,206.7,210.34,209.045,3374843
146,2020-05-06,10:09:00,208.12,206.7,210.34,208.29,3484581
146,2020-05-06,10:10:00,208.12,206.7,210.34,207.97,3593676
146,2020-05-06,10:11:00,208.12,206.7,210.34,208.04,3668613
146,2020-05-06,10:12:00,208.12,206.7,210.34,207.86,3773414
146,2020-05-06,10:13:00,208.12,206.7,210.34,207.95,3842395
146,2020-05-06,10:14:00,208.12,206.7,210.34,207.9,3903023
146,2020-05-06,10:15:00,208.12,206.7,210.34,207.84,3946765
146,2020-05-06,10:16:00,208.12,206.7,210.34,207.5,4039409
146,2020-05-06,10:17:00,208.12,206.7,210.34,207.75,4124949
146,2020-05-06,10:18:00,208.12,206.7,210.34,208.22,4229803
146,2020-05-06,10:19:00,208.12,206.7,210.34,207.91,4292287
146,2020-05-06,10:20:00,208.12,206.7,210.34,207.72,4344261
146,2020-05-06,10:21:00,208.12,206.7,210.34,207.93,4373224
146,2020-05-06,10:22:00,208.12,206.7,210.34,208.44,4439621
146,2020-05-06,10:23:00,208.12,206.7,210.34,208.473,4482092
146,2020-05-06,10:24:00,208.12,206.7,210.34,208.705,4543185
146,2020-05-06,10:25:00,208.12,206.7,210.34,209.03,4596069
146,2020-05-06,10:26:00,208.12,206.7,210.34,209.18,4668436
146,2020-05-06,10:27:00,208.12,206.7,210.34,209.42,4703260
146,2020-05-06,10:28:00,208.12,206.7,210.34,209.539,4756816
146,2020-05-06,10:29:00,208.12,206.7,210.34,209.51,4793341
146,2020-05-06,10:30:00,208.12,206.7,210.34,209.44,4859575
146,2020-05-06,10:31:00,208.12,206.7,210.34,209.415,4911839
146,2020-05-06,10:32:00,208.12,206.7,210.34,209.79,4976372
146,2020-05-06,10:33:00,208.12,206.7,210.34,209.71,5016644
146,2020-05-06,10:34:00,208.12,206.7,210.34,209.75,5053380
146,2020-05-06,10:35:00,208.12,206.7,210.34,209.816,5098130
146,2020-05-06,10:36:00,208.12,206.7,210.34,209.904,5143378
146,2020-05-06,10:37:00,208.12,206.7,210.34,209.82,5179406
146,2020-05-06,10:38:00,208.12,206.7,210.34,209.77,5216675
146,2020-05-06,10:39:00,208.12,206.7,210.34,209.68,5250788
146,2020-05-06,10:40:00,208.12,206.7,210.34,209.82,5287406
146,2020-05-06,10:41:00,208.12,206.7,210.34,209.65,5332841
146,2020-05-06,10:42:00,208.12,206.7,210.34,209.895,5394783
146,2020-05-06,10:43:00,208.12,206.7,210.34,209.94,5427878
146,2020-05-06,10:44:00,208.12,206.7,210.34,209.89,5490929
146,2020-05-06,10:45:00,208.12,206.7,210.34,210.092,5569189
146,2020-05-06,10:46:00,208.12,206.7,210.5,210.44,5661768
146,2020-05-06,10:47:00,208.12,206.7,210.5,210.45,5733661
146,2020-05-06,10:48:00,208.12,206.7,210.5,210.42,5766284
146,2020-05-06,10:49:00,208.12,206.7,210.5,210.29,5814713
146,2020-05-06,10:50:00,208.12,206.7,210.5,210.21,5868517
146,2020-05-06,10:51:00,208.12,206.7,210.5,210.386,5916346
146,2020-05-06,10:52:00,208.12,206.7,210.5,210.447,5955601
146,2020-05-06,10:53:00,208.12,206.7,210.5,210.094,6001917
146,2020-05-06,10:54:00,208.12,206.7,210.5,209.93,6058722
146,2020-05-06,10:55:00,208.12,206.7,210.5,209.94,6093988
146,2020-05-06,10:56:00,208.12,206.7,210.5,210.21,6121614
146,2020-05-06,10:57:00,208.12,206.7,210.5,210.19,6150406
146,2020-05-06,10:58:00,208.12,206.7,210.5,209.82,6177233
146,2020-05-06,10:59:00,208.12,206.7,210.5,209.91,6230197
146,2020-05-06,11:00:00,208.12,206.7,210.5,209.9,6252279
